KEY,en,ru
ARMOR_RAGHAT_NAME,Rag Hood,Тряпичный Капюшон
ARMOR_RAGHAT_DESC,+15% Dodge Chance.,+15% Уклонения.
ARMOR_RAGMASK_NAME,Rag Mask,Тряпичная Маска
ARMOR_RAGMASK_DESC,+15% Dodge Chance.,+15% Уклонения.
ARMOR_RAGARMOR_NAME,Rags,Тряпки
ARMOR_RAGARMOR_DESC,+15% Dodge Chance.,+15% Уклонения.
SETBONUS_RAG_NAME,Rags Set Bonus!,Бонус Тряпичного Набора!
SETBONUS_RAG_DESC,,
ARMOR_RATHAT_NAME,Rat Hat,Крысиная Шляпа
ARMOR_RATHAT_DESC,Start battle with a Charmed Pinky.,Начните битву с Очарованным Пинки.
ARMOR_RATMASK_NAME,Rat Mask,Крысиная Маска
ARMOR_RATMASK_DESC,Start battle with a Charmed Pinky.,Начните битву с Очарованным Пинки.
ARMOR_RATNECKLACE_NAME,Rat Necklace,Крысиное Ожерелье
ARMOR_RATNECKLACE_DESC,Start battle with a Charmed Pinky.,Начните битву с Очарованным Пинки.
SETBONUS_RAT_NAME,Rat Set Bonus!,Бонус Набора Крысы!
SETBONUS_RAT_DESC,Start battle with 2 Charmed Rats.,Начните битву с 2 Очарованными Крысами.
ARMOR_RECYCLEDHAT_NAME,Recycled Hat,Переработанная Шляпа
ARMOR_RECYCLEDHAT_DESC,Brittle. Find a common item when this breaks.,Ломкая. Найдите обычный предмет при поломке.
ARMOR_RECYCLEDMASK_NAME,Recycled Mask,Переработанная Маска
ARMOR_RECYCLEDMASK_DESC,Brittle. Find a common item when this breaks.,Ломкая. Найдите обычный предмет при поломке.
ARMOR_RECYCLEDARMOR_NAME,Recycled Necklace,Переработанное Ожерелье
ARMOR_RECYCLEDARMOR_DESC,Brittle. Find a common item when this breaks.,Ломкая. Найдите обычный предмет при поломке.
SETBONUS_RECYCLED_NAME,Recycled Set Bonus!,Бонус Переработанного Набора!
SETBONUS_RECYCLED_DESC,Also find a rare item when a recycled set piece breaks.,"Также находите редкий предмет, когда часть набора ломается."
ARMOR_ROCKHAT_NAME,Rock Hat,Каменная Шляпа
ARMOR_ROCKHAT_DESC,Brittle. Your basic attack has +1 Knockback. Gain coins when this breaks.,Ломкая. Базовая атака имеет +1 Отбрасывание. Получите монеты при поломке.
ARMOR_ROCKMASK_NAME,Rock Mask,Каменная Маска
ARMOR_ROCKMASK_DESC,Brittle. Your basic attack has +1 Knockback. Gain coins when this breaks.,Ломкая. Базовая атака имеет +1 Отбрасывание. Получите монеты при поломке.
ARMOR_ROCKARMOR_NAME,Rock Necklace,Каменное Ожерелье
ARMOR_ROCKARMOR_DESC,Brittle. Your basic attack has +1 Knockback. Gain coins when this breaks.,Ломкая. Базовая атака имеет +1 Отбрасывание. Получите монеты при поломке.
SETBONUS_ROCK_NAME,Rock Set Bonus!,Бонус Каменного Набора!
SETBONUS_ROCK_DESC,+1 Brace. Spawn a pet rock familiar whenever you lose [img:shield].,"+1 Стойкость. Призовите фамильяра-камень, когда теряете [img:shield]."
ARMOR_ROCKYMASK_NAME,Rocky Mask,Твердая Маска
ARMOR_ROCKYMASK_DESC,"Breaks when [img:shield] is depleted.
When this breaks, gain Bruise 3.","Ломается, когда [img:shield] истощен.
При поломке получите Ушиб 3."
ARMOR_ROCKYHAT_NAME,Rocky Hat,Твердая Шляпа
ARMOR_ROCKYHAT_DESC,"Breaks when [img:shield] is depleted.
When this breaks, gain Bruise 3.","Ломается, когда [img:shield] истощен.
При поломке получите Ушиб 3."
ARMOR_ROCKYNECKLACE_NAME,Rocky Necklace,Твердое Ожерелье
ARMOR_ROCKYNECKLACE_DESC,"Breaks when [img:shield] is depleted.
When this breaks, gain Bruise 3.","Ломается, когда [img:shield] истощен.
При поломке получите Ушиб 3."
SETBONUS_ROCKY_NAME,Rocky Set Bonus!,Бонус Твердого Набора!
SETBONUS_ROCKY_DESC,"Spawn a pet rock familiar whenever you lose [img:shield].
Broken Rocky equipment pieces have a 75% chance of being recovered at the end of the battle.","Призовите фамильяра-камень, когда теряете [img:shield].
Сломанные части набора имеют 75% шанс восстановиться в конце битвы."
ARMOR_ROTTENHAT_NAME,Rotten Meat Hat,Шляпа из Гнилого Мяса
ARMOR_ROTTENHAT_DESC,Spawn a Charmed Maggot or Fly when you end your turn.,Призовите Очарованного Опарыша или Муху в конце хода.
ARMOR_ROTTENMASK_NAME,Rotten Meat Mask,Маска из Гнилого Мяса
ARMOR_ROTTENMASK_DESC,Spawn a Charmed Maggot or Fly when you end your turn.,Призовите Очарованного Опарыша или Муху в конце хода.
ARMOR_ROTTENARMOR_NAME,Rotten Meat Armor,Броня из Гнилого Мяса
ARMOR_ROTTENARMOR_DESC,Spawn a Charmed Maggot or Fly when you end your turn.,Призовите Очарованного Опарыша или Муху в конце хода.
SETBONUS_ROTTEN_NAME,Rotten Set Bonus!,Бонус Набора Гнили!
SETBONUS_ROTTEN_DESC,All Bugs and Maggots you spawn are upgraded to champions.,"Все Жуки и Опарыши, призванные вами, становятся чемпионами."
ARMOR_RUBBERHAT_NAME,Rubber Hat,Резиновая Шляпа
ARMOR_RUBBERHAT_DESC,Units that contact you are knocked back 2 tiles.,"Юниты, касающиеся вас, отбрасываются на 2 клетки."
ARMOR_RUBBERMASK_NAME,Rubber Mask,Резиновая Маска
ARMOR_RUBBERMASK_DESC,Units that contact you are knocked back 2 tiles.,"Юниты, касающиеся вас, отбрасываются на 2 клетки."
ARMOR_RUBBERARMOR_NAME,Tire,Шина
ARMOR_RUBBERARMOR_DESC,Units that contact you are knocked back 2 tiles.,"Юниты, касающиеся вас, отбрасываются на 2 клетки."
SETBONUS_RUBBER_NAME,Rubber Set Bonus!,Бонус Резинового Набора!
SETBONUS_RUBBER_DESC,+3 Knockback damage.,+3 Урон от отбрасывания.
ARMOR_RUNEOFJERA_NAME,Rune of Jera,Руна Йера
ARMOR_RUNEOFJERA_DESC,Your trinket effects are doubled.,Эффекты вашего брелока удвоены.
ARMOR_RUNEOFHAGALAZ_NAME,Rune of Hagalaz,Руна Хагалаз
ARMOR_RUNEOFHAGALAZ_DESC,Your Weapons hit twice.,Ваше Оружие бьет дважды.
ARMOR_RUNEOFPERTHRO_NAME,Rune of Perthro,Руна Перт
ARMOR_RUNEOFPERTHRO_DESC,This item counts for all item sets.,Этот предмет считается частью любого набора.
SETBONUS_RUNE_NAME,Rune Set Bonus!,Бонус Набора Рун!
SETBONUS_RUNE_DESC,,
ARMOR_SCRAPMETALHAT_NAME,Scrap Metal Hat,Шляпа из Металлолома
ARMOR_SCRAPMETALHAT_DESC,,
ARMOR_SCRAPMETALMASK_NAME,Scrap Metal Mask,Маска из Металлолома
ARMOR_SCRAPMETALMASK_DESC,,
ARMOR_SCRAPMETALARMOR_NAME,Scrap Metal Armor,Броня из Металлолома
ARMOR_SCRAPMETALARMOR_DESC,,
SETBONUS_SCRAP_NAME,Scrap Set Bonus!,Бонус Набора Лома!
SETBONUS_SCRAP_DESC,+1 Thorns.,+1 Шипы.
ARMOR_SLIMYHAT_NAME,Slimy Hat,Слизистая Шляпа
ARMOR_SLIMYHAT_DESC,+15% chance to catch projectiles. Inflict Immobile 1 on units that contact you.,"+15% шанс поймать снаряд. Накладывает Обездвиживание 1 на юнитов, касающихся вас."
ARMOR_SLIMYMASK_NAME,Slimy Mask,Слизистая Маска
ARMOR_SLIMYMASK_DESC,+15% chance to catch projectiles. Inflict Immobile 1 on units that contact you.,"+15% шанс поймать снаряд. Накладывает Обездвиживание 1 на юнитов, касающихся вас."
ARMOR_SLIMYNECKLACE_NAME,Slimy Necklace,Слизистое Ожерелье
ARMOR_SLIMYNECKLACE_DESC,+15% chance to catch projectiles. Inflict Immobile 1 on units that contact you.,"+15% шанс поймать снаряд. Накладывает Обездвиживание 1 на юнитов, касающихся вас."
SETBONUS_SLIMY_NAME,Slimy Set Bonus!,Бонус Слизистого Набора!
SETBONUS_SLIMY_DESC,Poisonous 2.,Ядовитый 2.
ARMOR_SLUDGEHAT_NAME,Sludge Hat,Шляпа из Жижи
ARMOR_SLUDGEHAT_DESC,,
ARMOR_SLUDGEMASK_NAME,Sludge Mask,Маска из Жижи
ARMOR_SLUDGEMASK_DESC,,
ARMOR_SLUDGEARMOR_NAME,Sludge Necklace,Ожерелье из Жижи
ARMOR_SLUDGEARMOR_DESC,,
SETBONUS_SLUDGE_NAME,Sludge Set Bonus!,Бонус Набора Жижи!
SETBONUS_SLUDGE_DESC,Gain +2 [img:shield] at the end of each turn.,Получите +2 [img:shield] в конце каждого хода.
ARMOR_SPACEHELMET_NAME,Space Helmet,Космический Шлем
ARMOR_SPACEHELMET_DESC,"+1 Brace.
30% chance to block negative status effects.","+1 Стойкость.
30% шанс заблокировать негативные статусные эффекты."
ARMOR_SPACEANTENNA_NAME,Space Antenna,Космическая Антенна
ARMOR_SPACEANTENNA_DESC,Gain 0-4 mana at start of each turn.,Получите 0-4 маны в начале каждого хода.
ARMOR_SPACEBOOSTERS_NAME,Space Boosters,Космические Ускорители
ARMOR_SPACEBOOSTERS_DESC,Your movement action is Jump.,Ваше действие движения — Прыжок.
SETBONUS_SPACE_NAME,Space Set Bonus!,Бонус Космического Набора!
SETBONUS_SPACE_DESC,Your movement action is Jump. Units you land on take damage.,"Ваше действие движения — Прыжок. Юниты, на которых вы приземляетесь, получают урон."
SETBONUS_STEVEN_NAME,Steven Set Bonus!,Бонус Набора Стивена!
SETBONUS_STEVEN_DESC,Your name is now Steven! Hello Steven!,"Тебя теперь зовут Стивен! Привет, Стивен!"
ARMOR_STUNNINGHAIRCUT_NAME,Stunning Haircut,Потрясающая Прическа
ARMOR_STUNNINGHAIRCUT_DESC,Your face and neck item effects are doubled.,Эффекты предметов лица и шеи удвоены.
ARMOR_STUNNINGCHAIN_NAME,Stunning Chain,Потрясающая Цепь
ARMOR_STUNNINGCHAIN_DESC,Your head and face item effects are doubled.,Эффекты предметов головы и лица удвоены.
ARMOR_STUNNINGBEARD_NAME,Stunning Beard,Потрясающая Борода
ARMOR_STUNNINGBEARD_DESC,Your head and neck item effects are doubled.,Эффекты предметов головы и шеи удвоены.
SETBONUS_STUNNING_NAME,Stunning Set Bonus!,Бонус Потрясающего Набора!
SETBONUS_STUNNING_DESC,Your weapon and trinket's passive and active effects are tripled.,Пассивные и активные эффекты вашего оружия и брелока утроены.
ARMOR_SUPERHEROMASK_NAME,Superhero Mask,Маска Супергероя
ARMOR_SUPERHEROMASK_DESC,"+1 Damage. Your basic attack knocks units into the air, lobbing them back 3 tiles.","+1 Урон. Ваша базовая атака подбрасывает юнитов в воздух, отшвыривая их на 3 клетки."
ARMOR_SUPERHEROHAT_NAME,Superhero Hat,Шляпа Супергероя
ARMOR_SUPERHEROHAT_DESC,+2 Health Regen.,+2 Регенерация Здоровья.
ARMOR_SUPERHEROCAPE_NAME,Superhero Cape,Плащ Супергероя
ARMOR_SUPERHEROCAPE_DESC,Flying.,Полет.
SETBONUS_SUPERHERO_NAME,Superhero Set Bonus!,Бонус Набора Супергероя!
SETBONUS_SUPERHERO_DESC,The first spell you cast each turn inflicts Webbed.,Первое заклинание каждый ход накладывает Паутину.
SETBONUS_SURVIVALIST_NAME,Survivalist Set Bonus!,Бонус Набора Выживальщика!
SETBONUS_SURVIVALIST_DESC,"Find a consumable item at the end of each battle.
When you use up a consumable or trinket, equip a new consumable from your inventory if you have any.","Находите расходник в конце каждой битвы.
Когда вы тратите расходник или брелок, экипируйте новый из инвентаря, если есть."
ARMOR_TANKHELMET_NAME,Tank's Helmet,Шлем Танка
ARMOR_TANKHELMET_DESC,+1 Knockback damage.,+1 Урон от отбрасывания.
ARMOR_TANKTATTOO_NAME,Tank's Tattoo,Тату Танка
ARMOR_TANKTATTOO_DESC,All Knockback inflicted by you is increased by 2.,Всё Отбрасывание от вас увеличено на 2.
ARMOR_TANKPADS_NAME,Tank's Pads,Накладки Танка
ARMOR_TANKPADS_DESC,Your knockback damage has a +10% chance to inflict Stun.,Ваш урон от отбрасывания имеет +10% шанс Оглушить.
SETBONUS_TANK_NAME,Tank Set Bonus!,Бонус Набора Танка!
SETBONUS_TANK_DESC,+1 Knockback damage.,+1 Урон от отбрасывания.
ARMOR_TENTACLEMASK_NAME,Face Tentacle,Лицевое Щупальце
ARMOR_TENTACLEMASK_DESC,Your basic attack has a +33% chance to inflict Entangle.,Ваша базовая атака имеет +33% шанс Опутать.
ARMOR_TENTACLEHAT_NAME,Head Tentacle,Головное Щупальце
ARMOR_TENTACLEHAT_DESC,Your basic attack pulls you towards units or objects it hits.,Ваша базовая атака притягивает вас к юнитам или объектам.
ARMOR_TENTACLENECK_NAME,Back Tentacles,Спинные Щупальца
ARMOR_TENTACLENECK_DESC,Counterattack ranged attackers with a tentacle slap.,Контратакуйте дальних атакующих шлепком щупальца.
SETBONUS_TENTACLE_NAME,Tentacle Set Bonus!,Бонус Набора Щупалец!
SETBONUS_TENTACLE_DESC,Cleanse all your debuffs at the end of each turn.,Снимайте все свои ослабления в конце каждого хода.
ARMOR_THIEFHOOD_NAME,Thief's Hood,Капюшон Вора
ARMOR_THIEFHOOD_DESC,"+5% Dodge Chance and +5% Crit Chance.
Your basic attack inflicts Bleed.","+5% Уклонения и +5% Шанс Крита.
Ваша базовая атака накладывает Кровотечение."
ARMOR_THIEFTATTOO_NAME,Thief's Tattoo,Тату Вора
ARMOR_THIEFTATTOO_DESC,"+5% Dodge Chance and +5% Crit Chance.
Your basic attack inflicts Poison.","+5% Уклонения и +5% Шанс Крита.
Ваша базовая атака накладывает Яд."
ARMOR_THIEFCLOAK_NAME,Thief's Cloak,Плащ Вора
ARMOR_THIEFCLOAK_DESC,+10% Dodge Chance and +10% Crit Chance.,+10% Уклонения и +10% Шанс Крита.
SETBONUS_THIEF_NAME,Thief Set Bonus!,Бонус Набора Вора!
SETBONUS_THIEF_DESC,+5% Dodge Chance and +5% Crit Chance.,+5% Уклонения и +5% Шанс Крита.
ARMOR_THRUMMINGCIRCLET_NAME,Thrumming Circlet,Гудящий Венец
ARMOR_THRUMMINGCIRCLET_DESC,"If you end your turn without using your basic attack, gain +1 Damage and +1 Thorns.","Если закончили ход без базовой атаки, получите +1 Урон и +1 Шипы."
ARMOR_THRUMMINGCHARM_NAME,Thrumming Charm,Гудящий Амулет
ARMOR_THRUMMINGCHARM_DESC,"If you end your turn without casting any spells, gain +1 Magic Damage and +1 Charge.","Если закончили ход без заклинаний, получите +1 Маг. Урон и +1 Заряд."
ARMOR_THRUMMINGSPECTACLES_NAME,Thrumming Spectacles,Гудящие Очки
ARMOR_THRUMMINGSPECTACLES_DESC,"If you end your turn without using your movement action, gain +1 Health Regen and +1 [img:shield].","Если закончили ход без движения, получите +1 Регенерацию Здоровья и +1 [img:shield]."
SETBONUS_THRUMMING_NAME,Thrumming Set Bonus!,Бонус Гудящего Набора!
SETBONUS_THRUMMING_DESC,"If you end your turn without using your basic attack, movement action, or casting a spell, gain All Stats Up.","Если закончили ход без базовой атаки, движения или заклинаний, получите Повышение Всех Характеристик."
ARMOR_SCRAPPERSHAT_NAME,Scrapper's Hat,Шляпа Скраппера
ARMOR_SCRAPPERSHAT_DESC,"When you break an item, spawn 3 random pickups.",При поломке предмета создайте 3 случайных подбираемых предмета.
ARMOR_SCRAPPERSMASK_NAME,Scrapper's Mask,Маска Скраппера
ARMOR_SCRAPPERSMASK_DESC,"When you break an item, gain +3 [img:shield].",При поломке предмета получите +3 [img:shield].
ARMOR_SCRAPPERSBACKPACK_NAME,Scrapper's Backpack,Рюкзак Скраппера
ARMOR_SCRAPPERSBACKPACK_DESC,"When you break an item, recover it at the end of the battle with 1 durability.
[s:.7](Excludes temporary items)[/s]","При поломке предмета верните его в конце битвы с 1 прочностью.
[s:.7](Исключая временные предметы)[/s]"
SETBONUS_TINKERER_NAME,Tinkerer Set Bonus!,Бонус Набора Механика!
SETBONUS_TINKERER_DESC,Spawn 4 Scrap pickups at the start of each battle.,Создайте 4 Лома в начале каждой битвы.
ARMOR_PROTECTIONTRANSMITTER_NAME,Protection Transmitter,Передатчик Защиты
ARMOR_PROTECTIONTRANSMITTER_DESC,"Bruise 2.
All allies gain Brace 1.","Ушиб 2.
Все союзники получают Стойкость 1."
ARMOR_DAMAGETRANSMITTER_NAME,Damage Transmitter,Передатчик Урона
ARMOR_DAMAGETRANSMITTER_DESC,"-2 Damage.
All allies gain +1 Damage.","-2 Урон.
Все союзники получают +1 Урон."
ARMOR_ENERGYTRANSMITTER_NAME,Energy Transmitter,Передатчик Энергии
ARMOR_ENERGYTRANSMITTER_DESC,All allies gain +2 [img:spd].,Все союзники получают +2 [img:spd].
SETBONUS_TRANSMITTER_NAME,Transmitter Set Bonus!,Бонус Набора Передатчика!
SETBONUS_TRANSMITTER_DESC,All allies gain +1 [img:int] and +1 [img:lck].,Все союзники получают +1 [img:int] и +1 [img:lck].
ARMOR_TWINEHAT_NAME,Twine Hat,Шпагатная Шляпа
ARMOR_TWINEHAT_DESC,"+50% chance to Grapple units that contact you.
Flammable.","+50% шанс схватить (Grapple) юнитов, которые касаются вас.
Воспламеняемая."
ARMOR_TWINEMASK_NAME,Twine Mask,Шпагатная Маска
ARMOR_TWINEMASK_DESC,"+50% chance to Grapple units that contact you.
Flammable.","+50% шанс схватить (Grapple) юнитов, которые касаются вас.
Воспламеняемая."
ARMOR_TWINEARMOR_NAME,Twine Armor,Шпагатная Броня
ARMOR_TWINEARMOR_DESC,"+50% chance to Grapple units that contact you.
Flammable.","+50% шанс схватить (Grapple) юнитов, которые касаются вас.
Воспламеняемая."
SETBONUS_TWINE_NAME,Twine Set Bonus!,Бонус Шпагатного Набора!
SETBONUS_TWINE_DESC,"+10% Dodge Chance.
Bruise units that contact you.","+10% Уклонения.
Наносите Ушиб юнитам, которые вас касаются."
ARMOR_USEDHAT_NAME,Used Hat,Подержанная Шляпа
ARMOR_USEDHAT_DESC,,
ARMOR_USEDMASK_NAME,Used Glasses,Подержанные Очки
ARMOR_USEDMASK_DESC,,
ARMOR_USEDARMOR_NAME,Used Shirt,Подержанная Рубашка
ARMOR_USEDARMOR_DESC,,
SETBONUS_USED_NAME,Used Set Bonus!,Бонус Подержанного Набора!
SETBONUS_USED_DESC,,
ARMOR_VEINYHAT_NAME,Veiny Hat,Венозная Шляпа
ARMOR_VEINYHAT_DESC,"When you damage a Bleeding unit, gain +1 [img:spd].",При уроне Кровоточащему юниту получите +1 [img:spd].
ARMOR_VEINYMASK_NAME,Veiny Mask,Венозная Маска
ARMOR_VEINYMASK_DESC,"When you damage a Bleeding unit, gain +1 [img:str].",При уроне Кровоточащему юниту получите +1 [img:str].
ARMOR_VEINYARMOR_NAME,Veiny Necklace,Венозное Ожерелье
ARMOR_VEINYARMOR_DESC,"When you damage a Bleeding unit, heal 3 HP.",При уроне Кровоточащему юниту исцелите 3 ОЗ.
SETBONUS_VEINY_NAME,Veiny Set Bonus!,Бонус Венозного Набора!
SETBONUS_VEINY_DESC,"Your basic attack inflicts Bleed. Whenever you inflict Bleed, trigger Bleed damage immediately.","Ваша базовая атака накладывает Кровотечение. Когда вы накладываете Кровотечение, мгновенно срабатывает урон от него."
ARMOR_WITCHESHAT_NAME,Witch's Hat,Ведьмина Шляпа
ARMOR_WITCHESHAT_DESC,+1 Magic Damage.,+1 Маг. Урон.
ARMOR_WITCHESNOSE_NAME,Witch's Nose,Ведьмин Нос
ARMOR_WITCHESNOSE_DESC,+1 Magic Damage.,+1 Маг. Урон.
ARMOR_WITCHESCAPE_NAME,Witch's Cape,Ведьмин Плащ
ARMOR_WITCHESCAPE_DESC,+1 Magic Damage.,+1 Маг. Урон.
SETBONUS_WITCH_NAME,Witch Set Bonus!,Бонус Ведьминого Набора!
SETBONUS_WITCH_DESC,"Your movement action becomes a Jump with infinite range.
Your tile-targeted spells have infinite range.","Ваше движение становится Прыжком с бесконечной дальностью.
Ваши заклинания по клеткам имеют бесконечную дальность."
ARMOR_WOODHAT_NAME,Wood Hat,Деревянная Шляпа
ARMOR_WOODHAT_DESC,"+1 Thorns.
Fragile, Flammable.","+1 Шипы.
Хрупкая, Воспламеняемая."
ARMOR_WOODMASK_NAME,Wood Mask,Деревянная Маска
ARMOR_WOODMASK_DESC,"+1 Thorns.
Fragile, Flammable.","+1 Шипы.
Хрупкая, Воспламеняемая."
ARMOR_WOODARMOR_NAME,Wood Shoulder Pads,Деревянные Наплечники
ARMOR_WOODARMOR_DESC,"+1 Thorns.
Fragile, Flammable.","+1 Шипы.
Хрупкая, Воспламеняемая."
SETBONUS_WOOD_NAME,Wood Set Bonus!,Бонус Деревянного Набора!
SETBONUS_WOOD_DESC,+1 Brace. Wood Set Pieces are no longer Fragile.,+1 Стойкость. Части деревянного набора больше не Хрупкие.
ARMOR_SABERTOOTHEDHAT_NAME,Sabertooth Hat,Саблезубая Шляпа
ARMOR_SABERTOOTHEDHAT_DESC,+2 Thorns. Ice immunity.,+2 Шипы. Иммунитет к Льду.
ARMOR_CAVEMANBEARD_NAME,Wooly Beard,Шерстистая Борода
ARMOR_CAVEMANBEARD_DESC,Brace 2. Ice immunity.,Стойкость 2. Иммунитет к Льду.
ARMOR_SABERTOOTHEDPELT_NAME,Sabertooth Pelt,Саблезубая Шкура
ARMOR_SABERTOOTHEDPELT_DESC,+2 Health Regen. Ice immunity.,+2 Регенерация Здоровья. Иммунитет к Льду.
SETBONUS_WOOLLY_NAME,Wooly Set Bonus!,Бонус Шерстистого Набора!
SETBONUS_WOOLLY_DESC,Start with a Charmed Mammoth Baby.,Начните с Очарованным Мамонтенком.
//parasites,,
ARMOR_ANGRYWORM_NAME,Angry Worm,Злой Червь
ARMOR_ANGRYWORM_DESC,Your basic attack hits an extra time for 1 damage.,Ваша базовая атака бьет доп. раз на 1 урон.
ARMOR_BEANPARASITE_NAME,Bean Parasite,Бобовый Паразит
ARMOR_BEANPARASITE_DESC,Confusion 99.,Замешательство 99.
ARMOR_BEEPIS_NAME,Beepis,Бипис
ARMOR_BEEPIS_DESC,"Your passives are duplicated during battle.
Your spells cost +2 mana and can only be used once per turn.","Ваши пассивки дублируются во время битвы.
Ваши заклинания стоят +2 маны и могут быть использованы лишь раз за ход."
ARMOR_BESTBUD_NAME,Best Bud,Лучший Кореш
ARMOR_BESTBUD_DESC,"10% chance to break when you take damage.
When this breaks, gain a permanent Leech familiar.","10% шанс сломаться при получении урона.
При поломке получите постоянного фамильяра-Пиявку."
ARMOR_COOTIES_NAME,Cooties,Зараза
ARMOR_COOTIES_DESC,"Your basic attack inflicts Weakness, Rot and Infested.","Ваша базовая атака накладывает Слабость, Гниение и Заражение."
ARMOR_CORDYCEPS_NAME,Cordyceps,Кордицепс
ARMOR_CORDYCEPS_DESC,30% chance to gain +2 [img:spd] and become AI controlled at the start of your turn.,30% шанс получить +2 [img:spd] и перейти под контроль ИИ в начале хода.
ARMOR_CUNCH_NAME,Cunch,Канч
ARMOR_CUNCH_DESC,"You can use your basic attack and movement action an extra time each turn.
Your passives are disabled during battle.","Вы можете использовать базовую атаку и движение доп. раз каждый ход.
Ваши пассивки отключены в бою."
ARMOR_CYMOTHOAEXIGUA_NAME,Cymothoa Exigua,"Мокрица, Пожирающая Язык"
ARMOR_CYMOTHOAEXIGUA_DESC,,
ARMOR_EYEWORM_NAME,Eye Worm,Глазной Червь
ARMOR_EYEWORM_DESC,"+10% Miss Chance. 75% chance to equip a piece of Grub armor at the start of each battle.
This will destroy any armor it replaces.","+10% Шанс Промаха. 75% шанс экипировать часть брони Опарыша в начале каждой битвы.
Это уничтожит любую замененную броню."
ARMOR_FEEBIS_NAME,Feebis,Фибис
ARMOR_FEEBIS_DESC,"Your spells cost -2 mana and the first one you cast each turn is double cast.
Your basic attack is Poke and your movement range is 1.","Ваши заклинания стоят -2 маны, и первое заклинание в ходу срабатывает дважды.
Ваша базовая атака — Тычок, а дальность движения — 1."
ARMOR_HEALWORM_NAME,Heal Worm,Червь-Лекарь
ARMOR_HEALWORM_DESC,+2 Health Regen.,+2 Регенерация Здоровья.
ARMOR_HOOKWORM_NAME,Hookworm,Анкилостома
ARMOR_HOOKWORM_DESC,Spawn a Charmed Leech when you take damage.,Призовите Очарованную Пиявку при получении урона.
ARMOR_LICE_NAME,Lice,Вши
ARMOR_LICE_DESC,Bruise 1. Spawn a charmed Louse when you take damage.,Ушиб 1. Призовите очарованную Вошь при получении урона.
ARMOR_MALARIA_NAME,Malaria,Малярия
ARMOR_MALARIA_DESC,"At the end of each battle, all of your stats are permanently reduced by 1.
Spawn 2 Charmed Fly Swarms when you're downed.
If your [img:con] is 0 or less, start each battle downed.","В конце каждой битвы все ваши статы навсегда снижаются на 1.
Призовите 2 Очарованных Роя Мух, когда вас вырубают.
Если [img:con] 0 или меньше, начинайте битву вырубленным."
ARMOR_NAEGLERIAFOWLERI_NAME,Naegleria Fowleri,Неглерия Фоулера
ARMOR_NAEGLERIAFOWLERI_DESC,"Brace {aux}.
Gain -1 [img:int] at the end of each battle, permanently.
This gains +2 [img:shield] and +1 Brace at the end of each battle. 
If your [img:int] is 0 or less, start each battle downed.","Стойкость {aux}.
Получите -1 [img:int] в конце каждой битвы, навсегда.
Это получает +2 [img:shield] и +1 Стойкость в конце каждой битвы.
Если [img:int] 0 или меньше, начинайте битву вырубленным."
ARMOR_SACCULINACARCINI_NAME,Sacculina Carcini,Саккулина
ARMOR_SACCULINACARCINI_DESC,,
ARMOR_SCABIES_NAME,Scabies,Чесотка
ARMOR_SCABIES_DESC,Bruise 2. Spawn a charmed Flea when you take damage.,Ушиб 2. Призовите очарованную Блоху при получении урона.
ARMOR_SOULSUCKER_NAME,Soul Sucker,Душесос
ARMOR_SOULSUCKER_DESC,Restore 2 mana when you kill an enemy.,Восстановите 2 маны при убийстве врага.
ARMOR_THETICK_NAME,The Tick,Клещ
ARMOR_THETICK_DESC,"Inflict All Stats Down on bosses and minibosses at the start of each battle.
Heal +12 HP at the end of each battle.","Наложите Понижение Всех Характеристик на боссов и минибоссов в начале каждой битвы.
Исцелите +12 ОЗ в конце каждой битвы."
ITEM_EUHAPLORCHISCALIFORNIENSIS_NAME,Euhaplorchis Californiensis,Сосальщик
ITEM_EUHAPLORCHISCALIFORNIENSIS_DESC,Start with Confusion 3.,Начните с Замешательством 3.
ITEM_PAROUSWORM_NAME,Parous Worm,Паросский Червь
ITEM_PAROUSWORM_DESC,66% chance to find a random parasite at the end of each battle.,66% шанс найти случайного паразита в конце каждой битвы.
ITEM_ROUNDWORM_NAME,Roundworm,Круглый Червь
ITEM_ROUNDWORM_DESC,Units that contact you get knocked back 5 tiles.,"Юниты, касающиеся вас, отбрасываются на 5 клеток."
PARASITE_AMOEBAHEAD_NAME,Amoeba,Амеба
PARASITE_AMOEBAHEAD_DESC,+1 Brace. +10% Miss Chance.,+1 Стойкость. +10% Шанс Промаха.
PARASITE_AMOEBANECK_NAME,Amoeba,Амеба
PARASITE_AMOEBANECK_DESC,+1 Brace. +10% Miss Chance.,+1 Стойкость. +10% Шанс Промаха.
PARASITE_AMOEBAFACE_NAME,Amoeba,Амеба
PARASITE_AMOEBAFACE_DESC,+1 Brace. +10% Miss Chance.,+1 Стойкость. +10% Шанс Промаха.
SETBONUS_AMOEBA_NAME,Amoeba Set Bonus!,Бонус Набора Амебы!
SETBONUS_AMOEBA_DESC,Permanent Madness.,Постоянное Безумие.
PARASITE_BOTFLYLARVA_NAME,Botfly Larva,Личинка Овода
PARASITE_BOTFLYLARVA_DESC,Spawns 2 Pooter familiars when you're downed.,"Призывает 2 фамильяров-Пердунов, когда вас вырубают."
PARASITE_BRAINMAGGOT_NAME,Brain Maggot,Мозговой Опарыш
